s_id,cname1,cname2,cname3,genus,species,cultivar,x,y,Plants.On.Hornbake,height
19767,Abelia,,Edward Goucher,Abelia,,Edward Goucher,-76.93587492,38.98925809,No,1
9219,Fir,Balsam,,Abies,balsamea,,-76.94659864,38.98404105,No,4.5
9174,Fir,Momi,,Abies,firma,,-76.93940145,38.98869822,No,4.5
8609,Fir,Spanish,,Abies,pinsapo,,-76.94799573,38.9920643,No,4.5
4962,Acalypha,Wilkes',,Acalypha,wilkesiana,,-76.93963263,38.98981695,No,0.5
4966,Acalypha,Wilkes',,Acalypha,wilkesiana,,-76.95238371,38.98646533,No,0.5
4967,Acalypha,Wilkes',,Acalypha,wilkesiana,,-76.95231803,38.98649392,No,0.5
4963,Acalypha,Wilkes',,Acalypha,wilkesiana,,-76.95246451,38.98647541,No,0.5
4964,Acalypha,Wilkes',,Acalypha,wilkesiana,,-76.95245871,38.98647806,No,0.5
4965,Acalypha,Wilkes',Java White,Acalypha,wilkesiana,Java White,-76.95246068,38.98648461,No,0.5
14714,Maple,Trident,,Acer,buergerianum,,-76.94547602,38.98867234,No,4.5
14733,Maple,Trident,,Acer,buergerianum,,-76.94551601,38.98797174,No,4.5
14716,Maple,Trident,,Acer,buergerianum,,-76.94548515,38.98850038,No,4.5
11989,Maple,Trident,,Acer,buergerianum,,-76.94141479,38.98397242,No,4.5
16998,Maple,Trident,,Acer,buergerianum,,-76.94821624,38.98643806,No,4.5
14715,Maple,Trident,,Acer,buergerianum,,-76.9454777,38.98858492,No,4.5
11440,Maple,Trident,,Acer,buergerianum,,-76.93453672,38.98806722,No,4.5
11493,Maple,Hedge,,Acer,campestre,,-76.94329062,38.98844359,Yes,4.5
11492,Maple,Hedge,,Acer,campestre,,-76.94323274,38.98845143,Yes,4.5
11494,Maple,Hedge,,Acer,campestre,,-76.94334146,38.98845007,Yes,4.5
11434,Maple,Amur,,Acer,ginnala,,-76.95090814,38.99171123,No,4.5
11439,Maple,Amur,,Acer,ginnala,,-76.95093304,38.99166668,No,4.5
11364,Maple,Amur,,Acer,ginnala,,-76.94996903,38.98994166,No,4.5
11563,Maple,Amur,,Acer,ginnala,,-76.9351801,38.98115138,No,4.5
11354,Maple,Amur,Flame,Acer,ginnala,Flame,-76.95011557,38.99100908,No,4.5
11347,Maple,Amur,Flame,Acer,ginnala,Flame,-76.950045,38.99092161,No,4.5
11348,Maple,Amur,Flame,Acer,ginnala,Flame,-76.95001605,38.99094924,No,4.5
11349,Maple,Amur,Flame,Acer,ginnala,Flame,-76.94997291,38.99099715,No,4.5
11366,Maple,Amur,,Acer,ginnala,,-76.94982909,38.99001664,No,4.5
11369,Maple,Amur,,Acer,ginnala,,-76.94958964,38.98935588,No,4.5
11433,Maple,Amur,,Acer,ginnala,,-76.95086577,38.99172774,No,4.5
11365,Maple,Amur,,Acer,ginnala,,-76.94991073,38.99001934,No,4.5
11352,Maple,Amur,Flame,Acer,ginnala,Flame,-76.95004539,38.99108287,No,4.5
11353,Maple,Amur,Flame,Acer,ginnala,Flame,-76.95007365,38.99105497,No,4.5
11368,Maple,Amur,,Acer,ginnala,,-76.94967639,38.98927535,No,4.5
11350,Maple,Amur,Flame,Acer,ginnala,Flame,-76.94994573,38.99102478,No,4.5
11355,Maple,Amur,Flame,Acer,ginnala,Flame,-76.95014336,38.99097897,No,4.5
11367,Maple,Amur,,Acer,ginnala,,-76.94984309,38.98994047,No,4.5
11378,Maple,Amur,,Acer,ginnala,,-76.94959166,38.98939737,No,4.5
12055,Maple,Paper Bark,,Acer,griseum,,-76.93738275,38.98869914,No,4.5
12999,Maple,Paper Bark,,Acer,griseum,,-76.94652353,38.98561147,No,4.5
17242,Maple,Paper Bark,,Acer,griseum,,-76.94164122,38.98702289,No,4.5
12819,Maple,Paper Bark,,Acer,griseum,,-76.94427542,38.98770518,No,4.5
11643,Maple,Paper Bark,,Acer,griseum,,-76.94731607,38.99185655,No,4.5
13162,Maple,Paper Bark,,Acer,griseum,,-76.94656937,38.98562527,No,4.5
13163,Maple,Paper Bark,,Acer,griseum,,-76.94652929,38.98565532,No,4.5
11642,Maple,Paper Bark,,Acer,griseum,,-76.94737193,38.9918993,No,4.5
11985,Maple,Paper Bark,,Acer,griseum,,-76.9431191,38.98845653,Yes,4.5
11452,Maple,Paper Bark,,Acer,griseum,,-76.94619553,38.98363149,No,4.5
14708,Maple,Paper Bark,,Acer,griseum,,-76.93678135,38.98493487,No,4.5
14707,Maple,Paper Bark,,Acer,griseum,,-76.93675199,38.98518687,No,4.5
20466,Maple,Paper Bark,,Acer,griseum,,-76.94508428,38.99080159,No,4.5
11938,Maple,Full Moon,Cut-leaved,Acer,japonicum,Aconitifolium,-76.95225746,38.98631783,No,3
11801,Maple,Miyabei,,Acer,miyabei,,-76.93853141,38.9887165,No,4.5
11544,Maple,Boxelder,,Acer,negundo,,-76.94173775,38.98162275,No,4.5
11659,Maple,Black,,Acer,nigrum,,-76.93784214,38.98695073,No,4.5
11609,Maple,Black,,Acer,nigrum,,-76.94003779,38.98260712,No,4.5
12050,Maple,Japanese,Coral Reef,Acer,palmatum,Sango Kaku,-76.94238297,38.98445186,No,3
11399,Maple,Japanese,Oshio-beni,Acer,palmatum,Oshio-beni,-76.95033737,38.99148915,No,3
11546,Maple,Japanese,,Acer,palmatum,,-76.94128147,38.98420852,No,3
12089,Maple,Japanese,,Acer,palmatum,,-76.93992572,38.99006779,No,3
11710,Maple,Japanese,,Acer,palmatum,,-76.93977164,38.98224351,No,3
11711,Maple,Japanese,,Acer,palmatum,,-76.93977235,38.98219429,No,3
14841,Maple,Japanese,Burgundy Lace,Acer,palmatum,Burgundy Lace,-76.93517418,38.98338091,No,3
12068,Maple,Japanese,Hogyoku,Acer,palmatum,Hogyoku,-76.93978699,38.9818711,No,3
11383,Maple,Japanese,Oshio-beni,Acer,palmatum,Oshio-beni,-76.95026934,38.9914527,No,3
11560,Maple,Japanese,,Acer,palmatum,,-76.95029396,38.99154254,No,3
11409,Maple,Japanese,,Acer,palmatum,,-76.94594201,38.9895834,No,3
11410,Maple,Japanese,,Acer,palmatum,,-76.94601781,38.98950851,No,3
12821,Maple,Japanese,Tamukeyama,Acer,palmatum,Tamukeyama,-76.94414021,38.98764667,No,3
11689,Maple,Japanese,,Acer,palmatum,,-76.94389583,38.98334314,No,3
14842,Maple,Japanese,Burgundy Lace,Acer,palmatum,Burgundy Lace,-76.93510981,38.98338087,No,3
11360,Maple,Japanese,Coral Bark,Acer,palmatum,Sango Kaku,-76.93963263,38.99000932,No,3
12066,Maple,Japanese,,Acer,palmatum,,-76.94203535,38.98489932,No,3
11382,Maple,Japanese,Oshio-beni,Acer,palmatum,Oshio-beni,-76.95034901,38.99153316,No,3
11384,Maple,Japanese,Oshio-beni,Acer,palmatum,Oshio-beni,-76.95027903,38.99150278,No,3
11864,Maple,Japanese,,Acer,palmatum,,-76.94259675,38.9855184,No,3
13508,Maple,Japanese,,Acer,palmatum,,-76.94067511,38.99643528,No,3
11862,Maple,Japanese,,Acer,palmatum,,-76.94248611,38.98554567,No,3
11863,Maple,Japanese,,Acer,palmatum,,-76.94248614,38.98551402,No,3
11890,Maple,Japanese,,Acer,palmatum,,-76.94259672,38.9855501,No,3
11380,Maple,Japanese,,Acer,palmatum,,-76.9496314,38.99075984,No,3
12086,Maple,Japanese,Bloodgood,Acer,palmatum,Bloodgood,-76.95244949,38.98655668,No,3
11458,Maple,Japanese,,Acer,palmatum,,-76.93609329,38.98645506,No,3
11757,Maple,Japanese,,Acer,palmatum,,-76.93997614,38.98532025,No,3
11466,Maple,Japanese,,Acer,palmatum,,-76.95251174,38.9889988,No,3
11894,Maple,Japanese,,Acer,palmatum,,-76.94250377,38.9864398,No,3
11895,Maple,Japanese,,Acer,palmatum,,-76.9425051,38.98646031,No,3
11896,Maple,Japanese,,Acer,palmatum,,-76.94260246,38.98644326,No,3
11667,Maple,Japanese,,Acer,palmatum,,-76.94381716,38.98334206,No,3
13267,Maple,Japanese,Emporer 1,Acer,palmatum,Emperor 1,-76.94828882,38.99348306,No,3
11467,Maple,Japanese,,Acer,palmatum,,-76.95272112,38.98878294,No,3
11585,Maple,Japanese,,Acer,palmatum,,-76.94351085,38.98334819,No,3
12030,Maple,Japanese,Bloodgood,Acer,palmatum,Bloodgood,-76.94149375,38.98293936,No,3
11776,Maple,Japanese,,Acer,palmatum,,-76.94464703,38.98588158,No,3
11793,Maple,Japanese,,Acer,palmatum,,-76.94465797,38.9860458,No,3
11794,Maple,Japanese,,Acer,palmatum,,-76.94447153,38.98606846,No,3
11893,Maple,Japanese,,Acer,palmatum,,-76.94250549,38.98662744,No,3
11911,Maple,Japanese,,Acer,palmatum,,-76.9426033,38.98646061,No,3
11867,Maple,Japanese,,Acer,palmatum,,-76.94057026,38.98978873,No,3
13509,Maple,Japanese,,Acer,palmatum,,-76.94063229,38.99638386,No,3
14776,Maple,Japanese,,Acer,palmatum,,-76.93566783,38.98339469,No,3
12074,Maple,Japanese,Emporer 1,Acer,palmatum,Emperor 1,-76.95295506,38.98894131,No,3
11359,Maple,Japanese,,Acer,palmatum,,-76.93776736,38.98513482,No,3
11994,Maple,Japanese,Bloodgood,Acer,palmatum,Bloodgood,-76.92256079,38.99626731,No,3
14674,Maple,Japanese,Bloodgood,Acer,palmatum,Bloodgood,-76.93719115,38.98574304,No,3
13510,Maple,Japanese,,Acer,palmatum,,-76.94057506,38.99629459,No,3
11831,Maple,Japanese,,Acer,palmatum,,-76.94446799,38.98587105,No,3
11861,Maple,Japanese,,Acer,palmatum,,-76.94259685,38.98538849,No,3
11471,Maple,Japanese,,Acer,palmatum,,-76.93497978,38.98611315,No,3
11988,Maple,Japanese,Red Dragon,Acer,palmatum,Red Dragon,-76.94052088,38.98382776,No,3
11543,Maple,Japanese,,Acer,palmatum,,-76.94127993,38.98407829,No,3
14775,Maple,Japanese,,Acer,palmatum,,-76.93559129,38.98339208,No,3
12085,Maple,Japanese,,Acer,palmatum var. dissectum,,-76.95230577,38.98649459,No,3
12082,Maple,Japanese,Crimson Queen,Acer,palmatum var. dissectum,Crimson Queen,-76.95230697,38.98634958,No,3
17455,Maple,Japanese,,Acer,palmatum var. dissectum,,-76.94341175,38.99609387,No,3
11470,Maple,Japanese,Crimson Queen,Acer,palmatum var. dissectum,Crimson Queen,-76.93985919,38.98949907,No,3
12084,Maple,Japanese,Crimson Queen,Acer,palmatum var. dissectum,Crimson Queen,-76.95235562,38.98647762,No,3
12083,Maple,Japanese,Crimson Queen,Acer,palmatum var. dissectum,Crimson Queen,-76.95234274,38.98640477,No,3
12090,Maple,Japanese,Orangeola,Acer,palmatum var. dissectum,Orangeola,-76.95214279,38.98656884,No,3
12062,Maple,Norway,Crimson King,Acer,platanoides,Crimson King,-76.94055046,38.99000221,No,4.5
12063,Maple,Norway,Crimson King,Acer,platanoides,Crimson King,-76.94053403,38.98984184,No,4.5
19197,Maple,Norway,,Acer,platanoides,,-76.95177948,38.98952127,No,4.5
19198,Maple,Norway,,Acer,platanoides,,-76.95171516,38.98955656,No,4.5
13472,Maple,Red,,Acer,rubrum,,-76.94070542,38.99450651,No,4.5
13473,Maple,Red,,Acer,rubrum,,-76.940796,38.99450074,No,4.5
13474,Maple,Red,,Acer,rubrum,,-76.94070279,38.99455736,No,4.5
11523,Maple,Red,,Acer,rubrum,,-76.94478814,38.98147777,No,4.5
11524,Maple,Red,,Acer,rubrum,,-76.94478618,38.98140503,No,4.5
11525,Maple,Red,,Acer,rubrum,,-76.94421852,38.98138463,No,4.5
11542,Maple,Red,,Acer,rubrum,,-76.94432043,38.98165504,No,4.5
13439,Maple,Red,,Acer,rubrum,,-76.94297125,38.99523063,No,4.5
11910,Maple,Red,,Acer,rubrum,,-76.9514662,38.99064642,No,4.5
15710,Maple,Red,,Acer,rubrum,,-76.94481952,38.98253905,No,4.5
11517,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94679928,38.98358067,No,4.5
11550,Maple,Red,,Acer,rubrum,,-76.95138632,38.98956752,No,4.5
15267,Maple,Red,,Acer,rubrum,,-76.94456791,38.98250149,No,4.5
11513,Maple,Red,,Acer,rubrum,,-76.9528313,38.98700751,No,4.5
11940,Maple,Red,,Acer,rubrum,,-76.94998392,38.9932127,No,4.5
11797,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.93547431,38.98891736,No,4.5
13110,Maple,Red,,Acer,rubrum,,-76.94081225,38.99680499,No,4.5
16856,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.94494083,38.98285263,No,4.5
16855,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.94495225,38.98314402,No,4.5
11584,Maple,Red,,Acer,rubrum,,-76.94009459,38.99343382,No,4.5
11675,Maple,Red,,Acer,rubrum,,-76.94095661,38.99831377,No,4.5
11425,Maple,Red,,Acer,rubrum,,-76.94156359,38.9996113,No,4.5
11427,Maple,Red,,Acer,rubrum,,-76.94152471,38.99982177,No,4.5
15185,Maple,Red,,Acer,rubrum,,-76.93963115,38.98284612,No,4.5
11483,Maple,Red,,Acer,rubrum,,-76.94370236,38.99265172,No,4.5
11486,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94671773,38.98325864,No,4.5
11685,Maple,Red,,Acer,rubrum,,-76.93612355,38.98748533,No,4.5
11582,Maple,Red,,Acer,rubrum,,-76.94203516,38.99742995,No,4.5
11583,Maple,Red,,Acer,rubrum,,-76.94203601,38.99736954,No,4.5
12036,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94970191,38.99231965,No,4.5
12040,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.95016747,38.99242588,No,4.5
11547,Maple,Red,,Acer,rubrum,,-76.95124477,38.98966806,No,4.5
11394,Maple,Red,,Acer,rubrum,,-76.93350184,38.98410849,No,4.5
11395,Maple,Red,,Acer,rubrum,,-76.93337206,38.98417468,No,4.5
12092,Maple,Red,Armstrong,Acer,rubrum,Armstrong,-76.94179178,38.99120848,No,4.5
12094,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.9414218,38.99061966,No,4.5
13384,Maple,Red,,Acer,rubrum,,-76.94462272,38.99496458,No,4.5
11396,Maple,Red,,Acer,rubrum,,-76.9333366,38.9842667,No,4.5
11393,Maple,Red,,Acer,rubrum,,-76.93371247,38.98448407,No,4.5
11416,Maple,Red,,Acer,rubrum,,-76.93291272,38.98419789,No,4.5
11418,Maple,Red,,Acer,rubrum,,-76.93289374,38.98431293,No,4.5
14807,Maple,Red,,Acer,rubrum,,-76.93635969,38.98334148,No,4.5
11402,Maple,Red,,Acer,rubrum,,-76.95172556,38.98806414,No,4.5
11379,Maple,Red,,Acer,rubrum,,-76.94971247,38.99090954,No,4.5
11638,Maple,Red,,Acer,rubrum,,-76.93958329,38.98804743,No,4.5
13582,Maple,Red,,Acer,rubrum,,-76.95400145,39.00354349,No,4.5
11775,Maple,Red,,Acer,rubrum,,-76.94535574,38.98665529,No,4.5
11717,Maple,Red,,Acer,rubrum,,-76.94377306,38.9922525,No,4.5
11795,Maple,Red,,Acer,rubrum,,-76.94238289,38.99266587,No,4.5
11604,Maple,Red,,Acer,rubrum,,-76.94121475,38.9934859,No,4.5
14848,Maple,Red,,Acer,rubrum,,-76.93662622,38.98452419,No,4.5
13872,Maple,Red,Scarlet Sentinel,Acer,rubrum,Scarsen,-76.94827662,38.98671779,No,4.5
11796,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.93560531,38.98890411,No,4.5
11941,Maple,Red,,Acer,rubrum,,-76.94994037,38.99327245,No,4.5
11664,Maple,Red,,Acer,rubrum,,-76.95291729,38.98744937,No,4.5
15266,Maple,Red,,Acer,rubrum,,-76.94482456,38.98282007,No,4.5
12081,Maple,Red,,Acer,rubrum,,-76.95052397,38.9927944,No,4.5
11361,Maple,Red,,Acer,rubrum,,-76.94188799,38.99959077,No,4.5
11372,Maple,Red,,Acer,rubrum,,-76.94641915,38.99380249,No,4.5
11676,Maple,Red,,Acer,rubrum,,-76.94098374,38.99838028,No,4.5
11677,Maple,Red,,Acer,rubrum,,-76.94104531,38.99839159,No,4.5
11678,Maple,Red,,Acer,rubrum,,-76.9411335,38.99846941,No,4.5
13176,Maple,Red,,Acer,rubrum,,-76.94284747,38.99523057,No,4.5
17060,Maple,Red,Bowhall,Acer,rubrum,Bowhall,-76.94825386,38.98677885,No,4.5
11419,Maple,Red,,Acer,rubrum,,-76.93279182,38.98422865,No,4.5
11435,Maple,Red,,Acer,rubrum,,-76.93311941,38.98448103,No,4.5
11344,Maple,Red,,Acer,rubrum,,-76.95131894,38.9896439,No,4.5
13916,Maple,Red,,Acer,rubrum,,-76.95384865,39.00377108,No,4.5
13918,Maple,Red,,Acer,rubrum,,-76.95388321,39.00375338,No,4.5
14849,Maple,Red,,Acer,rubrum,,-76.93686043,38.98464874,No,4.5
11518,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94668123,38.98341878,No,4.5
11687,Maple,Red,,Acer,rubrum,,-76.94004238,38.98301706,No,4.5
11716,Maple,Red,,Acer,rubrum,,-76.94378695,38.99233783,No,4.5
11718,Maple,Red,,Acer,rubrum,,-76.9438211,38.99221297,No,4.5
11734,Maple,Red,,Acer,rubrum,,-76.94637313,38.98485409,No,4.5
13313,Maple,Red,,Acer,rubrum,,-76.94514333,38.99321072,No,4.5
15539,Maple,Red,,Acer,rubrum,,-76.94428407,38.98250033,No,4.5
15561,Maple,Red,,Acer,rubrum,,-76.94410873,38.98239102,No,4.5
16325,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.93562771,38.98836599,No,4.5
16335,Maple,Red,,Acer,rubrum,,-76.93627137,38.98820768,No,4.5
16345,Maple,Red,,Acer,rubrum,,-76.93567818,38.98819949,No,4.5
11691,Maple,Red,,Acer,rubrum,,-76.94269242,38.98280871,No,4.5
11417,Maple,Red,,Acer,rubrum,,-76.93292867,38.98426956,No,4.5
11413,Maple,Red,,Acer,rubrum,,-76.93299343,38.9839701,No,4.5
12065,Maple,Red,,Acer,rubrum,,-76.94934437,38.99222603,No,4.5
11508,Maple,Red,,Acer,rubrum,,-76.93638146,38.99219812,No,4.5
11437,Maple,Red,,Acer,rubrum,,-76.95068084,38.99137918,No,4.5
11741,Maple,Red,,Acer,rubrum,,-76.94323751,38.9919179,No,4.5
13907,Maple,Red,,Acer,rubrum,,-76.95437608,39.00361105,No,4.5
15085,Maple,Red,,Acer,rubrum,,-76.93788095,38.9844261,No,4.5
15077,Maple,Red,,Acer,rubrum,,-76.93776669,38.98445149,No,4.5
11737,Maple,Red,,Acer,rubrum,,-76.94668937,38.98481674,No,4.5
11478,Maple,Red,,Acer,rubrum,,-76.94352823,38.99243604,No,4.5
11481,Maple,Red,,Acer,rubrum,,-76.94363335,38.99257057,No,4.5
11906,Maple,Red,,Acer,rubrum,,-76.94885912,38.99198838,No,4.5
11548,Maple,Red,,Acer,rubrum,,-76.95128257,38.98960503,No,4.5
15533,Maple,Red,,Acer,rubrum,,-76.94444439,38.98249836,No,4.5
15223,Maple,Red,,Acer,rubrum,,-76.94242089,38.99306199,No,4.5
11552,Maple,Red,,Acer,rubrum,,-76.95136711,38.98964542,No,4.5
11571,Maple,Red,,Acer,rubrum,,-76.93819689,38.99132799,No,4.5
11512,Maple,Red,,Acer,rubrum,,-76.9447938,38.98166118,No,4.5
11521,Maple,Red,,Acer,rubrum,,-76.94478982,38.98159864,No,4.5
11701,Maple,Red,,Acer,rubrum,,-76.94154344,38.9989907,No,4.5
11702,Maple,Red,,Acer,rubrum,,-76.94158588,38.99909286,No,4.5
17730,Maple,Red,,Acer,rubrum,,-76.94059918,38.99816291,No,4.5
13985,Maple,Red,,Acer,rubrum,,-76.95468522,39.00360249,No,4.5
11703,Maple,Red,,Acer,rubrum,,-76.94161315,38.9992003,No,4.5
13871,Maple,Red,Bowhall,Acer,rubrum,Bowhall,-76.9481918,38.98684602,No,4.5
15191,Maple,Red,,Acer,rubrum,,-76.93928792,38.98276694,No,4.5
12078,Maple,Red,,Acer,rubrum,,-76.94811471,38.99300017,No,4.5
14354,Maple,Red,,Acer,rubrum,,-76.95291194,38.98570171,No,4.5
14355,Maple,Red,,Acer,rubrum,,-76.95291396,38.98579827,No,4.5
12067,Maple,Red,,Acer,rubrum,,-76.94099159,38.9934072,No,4.5
14912,Maple,Red,,Acer,rubrum,,-76.95296818,38.98644871,No,4.5
14913,Maple,Red,,Acer,rubrum,,-76.95295619,38.986543,No,4.5
11614,Maple,Red,,Acer,rubrum,,-76.94274148,38.99264229,No,4.5
14752,Maple,Red,,Acer,rubrum,,-76.93698628,38.98483767,No,4.5
15106,Maple,Red,,Acer,rubrum,,-76.93926003,38.9828834,No,4.5
15755,Maple,Red,,Acer,rubrum,,-76.94481381,38.98228008,No,4.5
15758,Maple,Red,,Acer,rubrum,,-76.94481122,38.98222572,No,4.5
13340,Maple,Red,,Acer,rubrum,,-76.94519412,38.99321084,No,4.5
11704,Maple,Red,,Acer,rubrum,,-76.94173163,38.99940277,No,4.5
12071,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94083353,38.99131732,No,4.5
13469,Maple,Red,,Acer,rubrum,,-76.94048527,38.99449634,No,4.5
17777,Maple,Red,,Acer,rubrum,,-76.94067641,38.99815882,No,4.5
17788,Maple,Red,,Acer,rubrum,,-76.94046349,38.99811759,No,4.5
17736,Maple,Red,,Acer,rubrum,,-76.9403278,38.99796366,No,4.5
13215,Maple,Red,,Acer,rubrum,,-76.94843758,38.99320158,No,4.5
16852,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.94502433,38.98330766,No,4.5
16854,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,-76.9449554,38.98320231,No,4.5
11519,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94649425,38.98346146,No,4.5
11735,Maple,Red,,Acer,rubrum,,-76.94649237,38.98483556,No,4.5
11736,Maple,Red,,Acer,rubrum,,-76.94664616,38.98472601,No,4.5
11738,Maple,Red,,Acer,rubrum,,-76.94620784,38.98543795,No,4.5
11773,Maple,Red,,Acer,rubrum,,-76.94590771,38.98657583,No,4.5
11774,Maple,Red,,Acer,rubrum,,-76.94653169,38.98663659,No,4.5
11715,Maple,Red,,Acer,rubrum,,-76.94380183,38.99215168,No,4.5
11756,Maple,Red,,Acer,rubrum,,-76.94548138,38.98672901,No,4.5
11800,Maple,Red,,Acer,rubrum,,-76.94538491,38.98716776,No,4.5
11868,Maple,Red,,Acer,rubrum,,-76.94634675,38.98704205,No,4.5
14376,Maple,Red,,Acer,rubrum,,-76.95288054,38.98618063,No,4.5
14377,Maple,Red,,Acer,rubrum,,-76.95284873,38.98672093,No,4.5
14382,Maple,Red,,Acer,rubrum,,-76.95298419,38.98617735,No,4.5
11611,Maple,Red,,Acer,rubrum,,-76.94260922,38.99192269,No,4.5
14560,Maple,Red,,Acer,rubrum,,-76.95132767,38.99137438,No,4.5
11572,Maple,Red,,Acer,rubrum,,-76.93828072,38.99132804,No,4.5
11573,Maple,Red,,Acer,rubrum,,-76.93835609,38.99132865,No,4.5
11405,Maple,Red,,Acer,rubrum,,-76.95179305,38.98780551,No,4.5
11592,Maple,Red,,Acer,rubrum,,-76.93765455,38.99132844,No,4.5
11422,Maple,Red,,Acer,rubrum,,-76.95186483,38.98741041,No,4.5
11596,Maple,Red,,Acer,rubrum,,-76.94248828,38.9919729,No,4.5
12072,Maple,Red,October Glory,Acer,rubrum,October Glory,-76.94104892,38.99119982,No,4.5
13471,Maple,Red,,Acer,rubrum,,-76.94048208,38.99455031,No,4.5
11526,Maple,Red,,Acer,rubrum,,-76.94429336,38.9812784,No,4.5
11527,Maple,Red,,Acer,rubrum,,-76.94440185,38.98124876,No,4.5
14386,Maple,Red,,Acer,rubrum,,-76.95302951,38.98544728,No,4.5
15601,Maple,Red,,Acer,rubrum,,-76.9504447,38.98486347,No,4.5
11637,Maple,Red,,Acer,rubrum,,-76.94044032,38.98810122,No,4.5
11645,Maple,Red,,Acer,rubrum,,-76.94757538,38.99221627,No,4.5
15270,Maple,Red,,Acer,rubrum,,-76.95006815,38.98517498,No,4.5
11712,Maple,Red,,Acer,rubrum,,-76.94301075,38.98429729,No,4.5
14751,Maple,Red,,Acer,rubrum,,-76.93706161,38.98480595,No,4.5
11455,Maple,Red,,Acer,rubrum,,-76.93517509,38.98808382,No,4.5
14552,Maple,Red,,Acer,rubrum,,-76.95134155,38.99131002,No,4.5
11570,Maple,Red,,Acer,rubrum,,-76.93843587,38.99132783,No,4.5
14878,Maple,Red,,Acer,rubrum,,-76.95129658,38.99182667,No,4.5
15038,Maple,Red,,Acer,rubrum,,-76.95137686,38.99118461,No,4.5
11404,Maple,Red,,Acer,rubrum,,-76.95181839,38.98788176,No,4.5
11356,Maple,Red,,Acer,rubrum,,-76.95008351,38.99020396,No,4.5
13436,Maple,Red,,Acer,rubrum,,-76.94340357,38.99523235,No,4.5
13438,Maple,Red,,Acer,rubrum,,-76.94314638,38.9952283,No,4.5
15757,Maple,Red,,Acer,rubrum,,-76.94480996,38.98215905,No,4.5
11907,Maple,Red,,Acer,rubrum,,-76.94875345,38.99210197,No,4.5
11684,Maple,Red,,Acer,rubrum,,-76.93634717,38.98712366,No,4.5
14834,Maple,Red,,Acer,rubrum,,-76.93452218,38.98447117,No,4.5
11719,Maple,Red,,Acer,rubrum,,-76.94382371,38.9922879,No,4.5
11686,Maple,Red,,Acer,rubrum,,-76.93613903,38.98755603,No,4.5
11565,Maple,Red,,Acer,rubrum,,-76.94964056,38.99121088,No,4.5
14353,Maple,Red,,Acer,rubrum,,-76.95277348,38.98535238,No,4.5
14387,Maple,Red,,Acer,rubrum,,-76.95303729,38.9853738,No,4.5
13996,Maple,Red,,Acer,rubrum,,-76.95494047,39.00437408,No,4.5
13470,Maple,Red,,Acer,rubrum,,-76.94041965,38.99455028,No,4.5
